"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-20","0.00","73","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-21","0.00","75","84","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-22","0.00","72","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-23","0.00","69","81","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-24","0.00","69","82","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-25","0.00","70","88","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-26","0.00","72","90","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-27","0.00","73","86","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-28","0.00","72","86","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-29","0.00","73","84","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-30","0.00","75","86","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1979-12-31","0.00","79","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-01",,"74","82",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-02","0.00","75","86","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-03","0.00","75","86","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-04","0.00","72","81","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-05","0.00","72","81","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-06","0.00","69","77","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-07",,"69","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-08","0.00","68","79","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-09","0.00","69","81","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-10","0.00","68","81","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-11","0.00","71","84","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-12","0.00","74","84","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-13","0.00","74","88","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-14","0.00","72","88","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-15","0.00","75",,"66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-16","0.00","77","88","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-17","0.00","77","90","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-18","0.00","79","91","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-19","0.00","77","90","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-20","0.00","79","90","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-21","0.00","76","90","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-22","0.00","76","88","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-23","0.00","79","88","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-24",,"76","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-25","0.00","75",,"64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-26","0.00","76","90","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-27","0.00","80","93","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-28","0.00","81","91","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-29","0.00","78",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-30","0.00","72","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-01-31","0.00","73","84","59"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-01","0.00","76","88","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-02","0.00","78",,"66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-03","0.00","83","90","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-04","0.00","80","88","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-05","0.00","82",,"70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-06","0.00","81","88","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-07","0.00","76","88","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-08","0.00","76","86","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-09","0.00","77","88","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-10",,"78","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-11","0.00","81","90","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-12","0.00","76","90","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-13","0.00","77","90","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-14","0.00","79","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-15","0.00","77","90","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-16","0.12","76","90","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-17","1.69","77","90","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-18","0.00","81","91","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-19","0.00","77","90","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-20","0.00","80","90","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-21","0.00","82","91","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-22","0.00","81",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-23",,"83",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-24",,"82","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-26",,"81","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-27","0.00","81","97","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-28","0.00","83","95","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-02-29","0.00","84","95","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-01","0.00","79","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-02",,"81",,"68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-03","0.00","82","93","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-04","0.00","82","93","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-05","0.00","84",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-06","0.00","83","97","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-07",,"84","100","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-08","0.04","83","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-09","0.00","81","91","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-10","0.04","79","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-11","0.79","81","91","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-12","0.00","79","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-13","0.00","82","95","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-14","0.00","82","93","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-15","0.00","83","97","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-16","0.00","82","99","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-17","0.00","82","93","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-18","0.00","84","99","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-19","0.02","84","95","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-20","0.00","86","100","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-21","0.00","83","99","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-22","0.00","86","102","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-23","0.00","90","104","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-24","0.00","87","102","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-25","0.00","86","97","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-26","0.00","85",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-27","0.00","84","95","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-28","0.00","86","100","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-29","0.00","84","97","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-30",,"86","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-03-31","0.00","88","97","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-01","0.00","85","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-02",,"87","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-03","0.00","80","91","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-04",,"87","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-05","0.00","86","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-06","0.00","86","99","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-07","0.00","89","104","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-08","0.00","89","106","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-09","0.00","87","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-10","0.00","89","106","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-11","0.08","88","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-12","0.00","89","102","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-13","0.00","87","106","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-14","0.00","89","106","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-15","0.00","85","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-16","0.00","91","106","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-17","0.00","91","102","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-18","0.00","89",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-19","0.00","91","102","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-20","0.00","89","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-21","0.00","90","106",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-22","0.00","91","100","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-23","0.00","88","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-24","0.00","88",,"79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-25","0.00","88","104","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-26","0.00","87","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-27",,"89","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-28","0.00","87","100","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-29","0.00","88",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-04-30",,"87","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-01",,"88","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-02","0.00","88","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-03","0.00","89","102","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-04","0.00","88",,"81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-05","0.04","89","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-06","0.00","88","100","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-07",,"89","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-08",,"89","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-09","0.00","89","104","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-10","0.00","89","104","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-11","0.00","88","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-12","0.00","88","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-13","0.00","89","99","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-14","0.00","87","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-15","0.00","89","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-16","0.00","90","104","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-17","0.00","90","106","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-18","0.02","90","111","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-19","0.00","92","108",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-20","0.00","89","106",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-21","0.63","90","102","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-22","0.00","91","100","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-23","0.00","90","108","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-24","1.14","89","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-25","0.00","91","104","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-26","0.00","89","97","84"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-27","0.00","87","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-28","0.91","88","97","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-29","0.02","85","97","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-30","0.02","91","99","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-05-31","0.00","88",,"82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-01","0.00","90","99","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-02","0.00","90","99","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-03","0.08","82","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-04","2.05","81",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-07","0.00","89","99","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-08","0.00","88","99","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-09","0.12","82","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-10","0.67","86","93","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-11","0.00","88","97","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-12","0.04","89","97","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-13","0.00","85","91","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-14","0.35","85","93","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-15","0.01","84","93","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-16","0.20","83","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-17","0.39","84","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-19","1.06","85",,"73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-20","0.51","85","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-21","0.00","81","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-22",,"81","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-23","1.69","80","81","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-24","0.12","81","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-25","0.00","81","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-26","1.38","84","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-27","0.12","83","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-28","0.08","82","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-29","0.55","80","84","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-06-30","0.20","82","86","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-01","1.81","79","81","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-02","0.87","80","84","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-03","0.67","83","90","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-04","0.00","87","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-05","0.00","87","95","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-06","0.12","84","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-07","0.00","81","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-08","0.04","83","93","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-09","0.16","83","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-10","0.00","84","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-11",,"84","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-12","1.14","86","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-13","0.00","83","91","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-14","0.08","83","88","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-15","0.24","83","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-16","0.00","84","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-17","0.00","86","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-18","0.00","87","95","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-19",,"87","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-20",,"85","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-21","0.12","82","86","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-22","0.94","80","84","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-23","0.87","82","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-24","0.83","80","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-25","0.59","81","86","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-26","2.17","79","81","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-27","1.02","83","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-28","0.02","83","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-29","2.76","80","86","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-30","0.59","84","90","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-07-31","0.20","83","90","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-08-01","0.16","82",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","1980-08-02","0.00","82","90",
